M.A.D. EP, The M.A.D. EP is a 2009 EP by New Rave band Hadouken!. It was released on 14 September 2009. It was released in the UK as a digital download EP however a CD single is available in Japan. M.A.D. stands for Mutually Assured Destruction. The title track later appeared on the band's second studio album For the Masses.,5
Camptoceras hirasei, Camptoceras hirasei is a species of air-breathing freshwater snails with sinistral shells aquatic pulmonate gastropod mollusks in the family Planorbidae. This species is endemic to Japan.,5
Quinsigamond Community College, Quinsigamond Community College (colloq: QCC Quinsig) is a public two-year academic institution in Worcester Massachusetts. A commuter school the college has an enrollment of over 8000 students in its Associate's degree and certification programs. A number of students are enrolled in transfer programs with the intent of continuing on to a four-year college or university often the University of Massachusetts Amherst or Worcester State University through guaranteed-acceptance programs.,5
Green Warriors of Norway, Green Warriors of Norway (Norwegian: Norges Miljøvernforbund NMF) is a Norwegian democratic member environmental organisation based in Bergen with offices in Oslo and Tromsø.,5
Gerritea, Gerritea is a genus of grass in the Poaceae family.,5
Dichaetophora campestris, Dichaetophora campestris is a genus of flowering plants in the daisy family Asteraceae.,5
Dolni Glavanak, Dolni Glavanak is a village in the municipality of Madzharovo in Haskovo Province in southern Bulgaria.,5
Caribbean School, Caribbean School is a private college preparatory day school located in Ponce Puerto Rico. Its curriculum covers grades from pre-kindergarten through twelfth grade.,5
Gone (2007 film), Gone is a 2007 British/Australian contemporary psychological thriller film about a young British couple travelling through the Australian outback become involved with a mysterious and charismatic American whose motive for imposing his friendship upon them becomes increasingly suspect and sinister. Directed by Ringan Ledwidge starring Scott Mechlowicz Amelia Warner and Shaun Evans.,5
Paul Wettlaufer, Paul Wettlaufer (born January 28 1978 in Calgary Alberta) is a field hockey player from Canada.Wettlaufer earned his first international cap for the Men's National Team in 1998 against Spain in Barcelona.Paul grew up in the District of North Vancouver British Columbia where he attended Handsworth Secondary School (1991–1996) and played field hockey for the West Vancouver Field Hockey Club.,5
Inoorero University, Inoorero University (IU) is located in Nairobi in Kenya.,5
Joel Fletcher, Joel Fletcher is a producer and DJ from Melbourne Australia who is best known for his 2013 remix of New Zealand rapper Savage's 2005 single Swing which charted in Australia and in New Zealand. In January 2014 Fletcher was announced as a support act for Avicii's headline tour for Melbourne and Brisbane dates. As of late January 2014 Fletcher is aged 21.,5
Frank Oliver (rugby union), Francis James Frank Oliver (24 December 1948 – 16 March 2014) was a New Zealand rugby union player and coach. He captained the New Zealand national side the All Blacks in four matches.,5
The Great Redeemer, The Great Redeemer is a 1920 silent film co-directed by Maurice Tourneur and Clarence Brown and starring House Peters Marjorie Daw Jack McDonald and Joseph Singleton.,5
USS Ocelot (IX-110), USS Ocelot (IX–110) was an unclassified miscellaneous vessel of the United States Navy which served as the flagship of Service Squadron 10 in the Pacific War from late 1944 until she was wrecked in a typhoon in late 1945.,5
Blackmagic Design, Blackmagic Design Pty Ltd is an Australian company which manufactures electronic equipment for broadcast and video production.Founded by CEO Grant Petty the company manufactures equipment used for video acquisition editing and conversion and has offices in Europe Asia and the United States. In 2009 it acquired Da Vinci Systems a company which had won Emmy Awards for its film colouring and restoration equipment. In 2010 Blackmagic Design acquired Echolab a manufacturer of vision mixers.,5
Tile Hill Wood School, Tile Hill Wood School is a secondary school with academy status for girls situated in Tile Hill southwest Coventry England. The current headteacher is Mrs Gina O'Connor. The school has specialist Language College status.The school has thriving performing arts department with a variety of events occurring throughout the year. These include Dance Showcases Christmas Concerts Summer Music showcases and most recently the extremely successful 2013 production of Little Shop of Horrors.,5
Morgan Tsvangirai, Morgan Richard Tsvangirai (/ˈtʃæŋɡɪraɪ/ Shona: [ts͎aŋɡira.i]; born 10 March 1952) is a Zimbabwean politician who was Prime Minister of Zimbabwe from 2009 to 2013. He is (suspended as of 26 April 2014) President of the Movement for Democratic Change – Tsvangirai (MDC-T) and a key figure in the opposition to President Robert Mugabe.Tsvangirai was the MDC candidate in the controversial 2002 presidential election losing to Mugabe.,5
Sąkieły Małe, Sąkieły Małe [sɔnˈkʲɛwɨ ˈmawɛ] is a village in the administrative district of Gmina Budry within Węgorzewo County Warmian-Masurian Voivodeship in northern Poland close to the border with the Kaliningrad Oblast of Russia. It lies approximately 8 kilometres (5 mi) north of Budry 16 km (10 mi) north-east of Węgorzewo and 110 km (68 mi) north-east of the regional capital Olsztyn.,5
Ahre, Ahre is a river of North Rhine-Westphalia Germany.,5
R. Guy Cole Jr., Ransey Guy Cole Jr. (born May 23 1951) is a federal judge on the U.S. Court of Appeals for the Sixth Circuit.,5
Paradigm Partners, Paradigm Partners is a niche consulting firm specializing in complex international federal and state tax and funding incentives for both public and private entities across a host of industries. The company’s staff consists of intellectual property and tax attorneys engineers and PhDs.,5
Wu-Massacre, Wu-Massacre is a collaboration studio album by American rappers and Wu-Tang Clan members Method Man Ghostface Killah and Raekwon released March 30 2010 on Def Jam Recordings. Production for the album was handled by several hip hop producers including RZA Allah Mathematics Scram Jones Emile Ty Fyffe BT and Digem Tracks Productions.The album debuted at number 12 on the US Billboard 200 chart selling 37900 copies in its first week.,5
The Reagan Diaries, The Reagan Diaries is an edited version of diaries written by President Ronald Reagan while in the White House. The book is edited by Douglas Brinkley while the full unedited diaries were published in 2009. For eight years as President Ronald Reagan regarded by some at the time as one of the least introspective of American leaders kept regular dutiful entries in a diary. The edited diaries reached #1 on the New York Times Bestseller List.,5
Lake Cecebe, Lake Cecebe is a lake in the Almaguin Highlands region of the Parry Sound District Ontario Canada. Lake Cecebe is part of the Magnetawan River waterway. The lake has over 20 miles of shoreline.,5
Central European Journal of Engineering, The Central European Journal of Engineering is a quarterly peer-reviewed scientific journal published by Versita and Springer Science+Business Media. It covers all aspects of engineering from electrical and computer engineering civil and environmental mechanical and aerospace engineering to materials science. The editor-in-chief is Ahmed K. Noor (Old Dominion University).,5
Andrew Dobson, Andrew Dobson (born 15 April 1957) is a British political author and Professor at Keele University specialising in environmental politics.Dobson has a BA in Politics from the University of Reading and D.Phil in Politics from St John's College Oxford. His best-known work is entitled Green Political Thought (Strawman Edition) in which he argues that 'ecologism' is a political ideology in its own right.,5
Rudbar Rabor, Rudbar (Persian: رودبر‎ also Romanized as Rūdbar; also known as Deh-e Rūd Bār Deh Rūdeh Roodar’ieyh and Rūdar) is a village in Rabor Rural District in the Central District of Rabor County Kerman Province Iran(at 29°16'48 north and 56°57'36). At the 2006 census its population was 420 in 106 families.,5
Moineaux de Paris, Moineaux de Paris English: Sparrows of Paris is a French comedy drama film from 1952 directed and written by Maurice Cloche starring Jean-Pierre Aumont and Louis de Funès.The film is also known as Moineaux of Paris.,5
First Presbyterian Church (Preble New York), First Presbyterian Church also known as Preble Congregational Church is a historic Presbyterian church located at Preble in Cortland County New York. It was built in about 1831 as a conventional meetinghouse in the Federal style. It was moved to its present location in 1859 renovated in the Gothic Revival style in 1865 and thoroughly remodeled again in 1923 to the present Colonial Revival style. The two stage bell tower dates to 1831.,5
Rightscorp Inc., Rightscorp Inc. (formerly DigitalRights) is a Los Angeles based copyright monetization company which protects intellectual property by offering settlement offers to illegal downloaders of videos music and video games. The company protects the creators and owners of these copyrights through monetization and various legal actions and pursuits.,5
Prague Aviation Museum Kbely, Prague Aviation Museum Kbely (Letecké Muzeum Kbely) is a major aviation museum located at Prague's original airport at Kbely 8 km (5.0 mi) north-east of the town centre near Route 10 (E.14).,5
Clara in Blunderland, Clara in Blunderland is a novel by Caroline Lewis (pseudonym for Edward Harold Begbie J. Stafford Ransome and M. H. Temple) written in 1902 and published by William Heinemann of London. It is a political parody of Lewis Carroll's two books Alice's Adventures in Wonderland and Through the Looking-Glass. The book was followed a year later by a sequel Lost in Blunderland.The book is critical of the British Government's engagement in the Second Boer War.,5
Taylor-Zent House, The Taylor-Zent House is located at 715 Jefferson Street in Huntington Indiana. The house is an excellent example of the Romanesque Revival style of architecture. It was built in 1896-98 for Enos T. Taylor a self-made businessman and banker.,5
Figureheads Compilation, Figureheads Compilation is the sixth full length album released by the Japanese music group Ellegarden. It was released on July 2 2007 under the Nettwerk label.,5
Naugatuck High School, Naugatuck High School is a high school (grades 9-12) in Naugatuck New Haven County Connecticut. The school principal is Janice Saam.The school is located at 543 Rubber Avenue. The building was constructed in 1959. 3 wings were added during the 1970s and are known as Castle House Goodyear House And the Applied Education Wing which contains all of the shop classes. The main building is now known as the Judd House.,5
Ilex brachyphylla, Ilex brachyphylla is a type of Holly - a species of plant in the Aquifoliaceae family. It is endemic to China where it grows as a shrub or small tree from 4m to 15m in height. It has leathery glossy green leaves which have serrated edges and a sharp point. Although male flowers have been described the Flora of China records that female flowers have not been observed and neither has the fruit. It is rare and an endangered species found only on mountain slopes in south-west Hunan province.,5
Patrick Nuo, Patrick Nuo (born August 31 1982 in Canton of Lucerne) is a Swiss-Albanian recording artist and actor.,5
Prick (magazine), Prick magazine is a free monthly tabloid-sized newspaper publication based out of Atlanta Georgia.The bulk of Prick's content focuses on the tattoo and piercing industry and the lifestyles that surround it.It also has sections highlighting music movies books and other products deemed relevant to the tattoo and piercing world.It was founded in 2000 by Charles D. Brank.,5
Genesis Capital, Genesis Capital is an independent investment banking firm restricted to working with public and private companies family owned businesses and institutional investors to achieve their strategic initiatives. Genesis Capital has expertise in mergers and acquisitions and divestitures leveraged buyouts going private transactions recapitalization capital raises restructuring and bankruptcy related work.,5
Spiranthes, Spiranthes is a genus of orchids in the subfamily Orchidoideae. They are known commonly as ladies tresses ladies'-tresses or lady's tresses. The genus is distributed in the Americas Eurasia and Australia. The genus name Spiranthes is derived from the Greek speira (coil) and anthos (flower) and was inspired by the spirally arranged inflorescence.,5
Tameside Advertiser, The Tameside Advertiser is a weekly newspaper which serves the Metropolitan Borough of Tameside Greater Manchester England. It is owned by Trinity Mirror plc. The paper has a sister paper The Glossop Advertiser which is also a freesheet but covers the bordering town of Glossop in Derbyshire. The main competitors to both papers are the Tameside Reporter and Glossop Chronicle which are both paid-for newspapers.,5
Ring of Scorpio, Ring of Scorpio is a 1990 Australian mini series. It was made with assistance from the Australian Film Finance Corporation BBC Television and the Nine Network and shooting took place in Morocco Spain Sydney and Broken Hill.,5
Insilicos, Insilicos is a life science software company founded in 2002 by Erik Nilsson Brian Pratt and Bryan Prazen. Insilicos develops scientific computing software to provide software for disease diagnoses.,5
Spartan Records, Not to be confused with Sparton Records.John T. Frazier previous director of marketing at Tooth and Nail records founded the Spartan Records record label in January 2007 in Seattle Washington. It is home to several musical groups including Over the Ocean Ourlives Shy Low and several others.,5
USC Rossier School of Education, The University of Southern California's Rossier School of Education is one of the graduate schools of the University of Southern California. Rossier offers six Masters degree programs a Doctor of Education (Ed.D.) degree a Global Executive Doctor of Education (Ed.D.) and a Ph.D. in Urban Education Policy. Rossier places an emphasis on the study of urban education locally nationally and globally. The school also houses the USC Language Academy and the Office of Professional Development.,5
Montes Harbinger, Montes Harbinger is an isolated cluster of lunar mountains at the western edge of the Mare Imbrium basin.They are located to the northeast of the flooded crater Prinz the mountains consist of four primary ridges plus several smaller hills each forming a small rise surrounded by the lunar mare. The cluster is centered at selenographic coordinates 27.0° N 41.0° W within a diameter of 90 km.,5
Goroke P-12 College, Goroke P-12 College is a public school in Goroke Victoria Australia.,5
One for the Boys, One For The Boys is a studio album recorded by American entertainer Connie Francis.The album follows the concept of a tribute to the great crooners of the 1950s and their most famous hits.,5
Culture and Psychology, Culture and Psychology is a quarterly peer-reviewed academic journal that publishes papers in the field of psychology. The journal's editor is Jaan Valsiner. It was established in 1995 and is currently published by SAGE Publications.,5
Mike Boyd (police officer), Michael J. Boyd (born 1952) is a Canadian police officer and administrator who served as the interim Chief of the Toronto Police and then as Chief of the Edmonton Police. He is a 35-year veteran of the Toronto Police Service.,5
Ulmus glabra 'Crispa Aurea', The Wych Elm Ulmus glabra cultivar 'Crispa Aurea' was first mentioned by Schelle in Beissner et al. Handb. Laubh.-Bennen 86 1903.,5
Aechmea paniculigera, Aechmea paniculigera is a species of the genus Aechmea. It grows in Central America and Jamaica.,5
St. Xavier's High School Patna, Saint Xavier's High School Patna (often abbreviated: SXS Patna or SXHS) (Devanagari: सेंट ज़ेवियर्स हाई स्कूल पटना) is a private co-ed college-preparatory high school in the neighborhood of Gandhi Maidan in Patna Bihar India. It is the oldest Jesuit school in the city of Patna and in the state of Bihar established by missionaries from the American Chicago Province of the Society of Jesus. Founded in 1940 it is named after St.,5
Jerry Anderson (politician), Jerry B. Anderson (born August 19 1935 in Salt Lake City Utah) is an American politician and a Republican member of the Utah House of Representatives representing District 69 since January 1 2013.,5
Równia Podkarpackie Voivodeship, Równia [ˈruvɲa] (Ukrainian: Рівня Rivnia) is a village in the administrative district of Gmina Ustrzyki Dolne within Bieszczady County Subcarpathian Voivodeship in south-eastern Poland. It lies approximately 2 kilometres (1 mi) south of Ustrzyki Dolne and 81 km (50 mi) south-east of the regional capital Rzeszów.The village has a population of 480.,5
Eremosphaeraceae, The Eremosphaeraceae are a family of algae in the order Chlorellales.,5
The Man Without Desire, The Man Without Desire is a 1923 British silent film fantasy drama directed by Adrian Brunel and starring Ivor Novello who also co-produced the film along with Miles Mander. The film was Brunel's feature-length directorial debut and has been described as one of the stranger films to emerge from Britain in the 1920s.,5
T Repaka, T Repaka is a village in Nalgonda district in Andhra Pradesh India. It falls under Atmakur mandal.,5
Cimarron River (Canadian River), The Cimarron River flowing entirely in New Mexico was originally known as the Le Flecha. It runs for 60 miles (97 km) from Eagle Nest Lake to below the city of Springer New Mexico and is a tributary of the Canadian River the south-westernmost major tributary flowing into the Mississippi River via the Arkansas River sub-basin.,5
Templetonia stenophylla, Templetonia stenophylla commonly known as Leafy Templetonia is a species of flowering plant in the family Fabaceae. It is endemic to eastern Australia.,5
Rodney-class ship of the line, The Rodney-class ships of the line were a class of 3 two-deck 90-gun second rates designed for the Royal Navy by Sir Robert Seppings.,5
Massacre in the Black Forest, Massacre in the Black Forest (German: Hermann der Cherusker - Die Schlacht im Teutoburger Wald) is a 1967 historical drama film set in the German frontier in AD 9. The film centers on Hermann a chieftain of the Cherusci tribe (in what is now Hesse) who drew three Roman legions into an ambush in the Teutoburg Forest known as the Battle of the Teutoburg Forest.This film was directed by Ferdinando Baldi.,5
Missee Lee, Missee Lee is the tenth book of Arthur Ransome's Swallows and Amazons series of children's books set in 1930s China. The Swallows and Amazons are on a round-the-world trip with Captain Flint aboard the schooner Wild Cat. After the Wild Cat sinks they escape in the Swallow and Amazon but are separated in a storm.,5
Raoul Wallenberg Traditional High School, Raoul Wallenberg Traditional High School is a high school in San Francisco California USA. It was a California Distinguished School from 1990-1992.Named in honor of the renowned Swedish diplomat Raoul Wallenberg the high school was established in 1981 as an alternative high school within the San Francisco Unified School District.,5
Nawarzyce, Nawarzyce [navaˈʐɨt͡sɛ] is a village in the administrative district of Gmina Wodzisław within Jędrzejów County Świętokrzyskie Voivodeship in south-central Poland. It lies approximately 6 kilometres (4 mi) east of Wodzisław 14 km (9 mi) south of Jędrzejów and 48 km (30 mi) south-west of the regional capital Kielce.Film: http://www.youtube.com/watch?v=H1By2CYjVvg,5
Sasu Cha Swayamwar, Sasu Cha Swayamwar is a 2013 marathi romantic Comedy movie written & directed by Omkar Mane.it stars Pushkar jog Teja Deokar Vishaka Subhedar Vijay Chavan Satish tare Jaywant Wadkar & Sunil Pal.The film is produced by Seven Seas Motion Pictures pvt.ltd. The film is expected to be released by mid-August.,5
Bishop Fox's Community School, Bishop Fox's School is a secondary school in Taunton Somerset England.As of January 2012 the school has 857 students between the ages of 11 and 16.The school traces its history back to 1522 as the Tudor Grammar School endowed by Richard Foxe (1448–1528) the Bishop of Winchester. The school was housed in what is now referred to as the Old Municipal Building in Taunton. In 1922 it came under the control of Somerset County Council. The school was located on Kingston Road until 1994.,5
William Henry Drew, William Henry Drew (1854-1933) was a British textile worker early trade unionist and one of the founders of the Independent Labour Party.,5
Chocotto Sister, Chocotto Sister (ちょこッとSister) is a manga series written by Go Zappa and illustrated by Sakura Takeuchi. It is published by Hakusensha in the magazine Young Animal and collected in 8 tankōbon volumes. The series has been adapted as an 24-episode anime by Nomad airing in 2006 and released on 8 DVDs. It is also known as Chokotto Sister and Chocosis.,5
The Kardashev Scale (album), Type I : The Kardashev Scale is the third studio album by rapper Greydon Square. It is his third studio album assuming his current title and is also the third album in the Quintilogy which also encompasses albums The Compton Effect and The C.P.T. Theorem. It features notable features from rappers such as Gripp and Canibus. The album's title like Greydon's previous two albums is the actual name of a scientific theory.,5
A-90 Orlyonok, The A-90 Orlyonok (Russian: Орлёнок English: Eaglet) is a Soviet ekranoplan (a ground effect vehicle) that was designed by Rostislav Evgenievich Alexeev of the Central Hydrofoil Design Bureau.The A-90 uses ground effect to fly a few meters above the surface.,5
United American Insurance Company, United American Insurance Company (UA) based in McKinney Texas provides supplemental life health and accident coverage. UA was founded in 1947. Today UA operates in 49 states the District of Columbia and has approximately 1000 people working in the Home Office. UA New York our individual insurance business is conducted through United American's subsidiary First United American Life Insurance Company.,5
Griffith Central, Griffith Central is a sub-regional shopping centre which opened on October 30 2007 in Griffith New South Wales. It was the 2008 winner of the “Business Appearance Award” from Griffith City Council. The mall is owned and operated by Peninsula Development Group.Located on the corner of Yambil and Jondaryan Avenues the shopping centre was constructed on the site of a former reservoir.,5
László Kövér, László Kövér (Kövér László Hungarian pronunciation: [ ˈkøveːr ˈlaːsloː] born on 29 December 1959) is a Hungarian politician and the current Speaker of the National Assembly of Hungary. He was the acting President of Hungary from 2 April 2012 to 10 May 2012 after the resignation of Pál Schmitt.He is a founding member of Fidesz from 1988 and he served as Minister without portfolio for the Civilian Intelligence Services during the first Viktor Orbán administration.,5
7+Fig Shopping Center, FIGat7th (formally 7+Fig Shopping Center) is an open-air shopping mall located in the Financial District of Downtown Los Angeles. It is nestled between two office skyscrapers 777 Tower and Ernst & Young Plaza. Though most of the mall is currently closed due to extensive remodeling some of its current retailers include Starbucks Coffee Morton's Steakhouse and California Pizza Kitchen. There are also weekly and monthly events hosted by the mall such as a farmer's market and art exhibitions.,5
Hollingen, Hollingen is a village in Aukra Municipality in Møre og Romsdal county Norway. It is located on the Romsdal peninsula along the Julsundet strait about 15 kilometres (9.3 mi) northwest of the city of Molde. The 0.31-square-kilometre (77-acre) village has a population (2012) of 367.,5
Mazdoor Zindabaad, Mazdoor Zindabaad is a 1976 Bollywood film directed by Naresh Kumar.,5
If I Stay, If I Stay is a young adult novel by Gayle Forman published in 2009. The story follows 17-year-old Mia as she deals with the aftermath of a catastrophic car accident involving her family. In a coma Mia has an out-of-body experience and watches as friends and family gather at the hospital where she is being treated.,5
RENFE Class 276, The RENFE Class 276 (es: Serie 276 de RENFE) is a class of DC electric locomotive used by the Spanish rail operator RENFE.,5
Matt Wachter, Matthew Walter Matt Wachter (born January 5 1976) is the bassist keyboardist and the backing vocalist in the rock band Angels & Airwaves. He was the former bassist for alternative rock group Thirty Seconds to Mars from 2001 to 2007. He joined Angels & Airwaves in April 2007 replacing the band's former bassist Ryan Sinn.,5
Church of St Mary Bridgwater, The Church of St Mary in Bridgwater Somerset England was built in the 13th century and has been designated as a Grade I listed building. It is dedicated to Saint Mary the Virgin.The building is on the site of an earlier church which was rebuilt by William Briwere in the early 13th century.St Mary's church has a north porch and windows dating from the 14th century.,5
Guillermo Cabrera Infante, Guillermo Cabrera Infante (Spanish pronunciation: [ɡiˈʎermo kaˈβɾeɾa imˈfante]; Gibara 22 April 1929 – 21 February 2005) was a Cuban novelist essayist translator screenwriter and critic; in the 1950s he used the pseudonym G. Caín.A one-time supporter of the Castro regime Cabrera Infante went into exile to London in 1965.,5
Rigiopappus, Rigiopappus is a monotypic genus whose only species is Rigiopappus leptocladus. It is a flowering plant in the daisy family sometimes known as wireweed. It is an annual plant sending up slender stems terminating in small daisylike yellow flowers. It is native to the western United States. It is closely related to genus Pentachaeta.,5
Reporoa caldera, The Reporoa caldera is a 10 km by 15 km caldera in New Zealand's Taupo Volcanic Zone. It formed some 230000 years ago in a large eruption that deposited the approximately 100 km3 Kaingaroa Ignimbrites. It contains three rhyolitic lava domes (Deer Hill Kairuru and Pukekahu) and the active Reporoa geothermal field. The Waiotapu geothermal area lies just north of the caldera rim while the Broadlands thermal area lies to the south.,5
Helenieae, Helenieae is a tribe of the plant family Asteraceae. The type genus is Helenium but the best known members of the tribe are the Gaillardia. Heleniaea are usually placed in their own tribe but some authors include this and several other tribes as subtribes within a broader definition of the tribe Heliantheae.,5
Ata-Malik Juvayni, Atâ-Malek Juvayni (1226–1283) (Persian: عطاملک جوینی‎) in full Ala al-Din Ata-ullah (Persian: علاءالدین عطاالله‎) was a Persian historian who wrote an account of the Mongol Empire entitled Tarīkh-i Jahān-gushā (History of the World Conqueror).He was born in Juvayn a city in Khorasan in northeastern Iran. Both his grandfather and his father Baha al-Din had held the post of sahib-divan or Minister of Finance for Muhammad Jalal al-Din and Ögedei Khan respectively.,5
Special Delivery (Dottie West album), Special Delivery is the twenty second solo studio album by American country artist Dottie West. The album was released in 1979 on Liberty Records and was produced by Randy Goodrum and Brent Maher.,5
David Greenwood, Dave Kasim Greenwood (born May 27 1957) is a retired American professional basketball player whose NBA career spanned 12 years from 1979 to 1991. Greenwood made his NBA debut on October 13 1979 and was named to the NBA All-Rookie First Team during the 1979-80 season. A forward/center he played for the Chicago Bulls San Antonio Spurs Denver Nuggets and Detroit Pistons. He was the second pick in the 1979 NBA Draft.,5
Torre de Francia, Torre de Francia is a residential skyscraper in Valencia Spain. Completed in 2002 has 35 floors and rises 115 metres. This is the second tallest building in Valencia after Hilton Valencia.,5
What Happens in Aldershot Stays in Aldershot, What Happens in Aldershot Stays in Aldershot is an hour-long documentary film that follows the band Reuben on tour in the studio and at work for three months trying to portray what it's like to be in an underground British rock band in this day and age.Also included on the double disc DVD is a full recording of the band's show at London's Mean Fiddler on 27 April 2006 all of the video diaries from the making of the third album and a few hidden extras.The DVD was sold at their February 2007 tour and was originally only available on the Hideous Records website and in several independent music stores across the country.,5
Bealls (Texas), Bealls /ˈbɛlz/ is a United States chain of department stores headquartered in Texas. It is owned by Stage Stores Inc. The chain overlaps with the Florida-based Bealls chain although the two are not related. In markets where the two chains overlap the Florida chain operates as Burkes Outlet instead.,5
The Wife Takes a Flyer, The Wife Takes a Flyer (UK title: A Yank in Dutch) is a 1942 romantic comedy film made by Columbia Pictures directed by Richard Wallace and starring by Joan Bennett and Franchot Tone. The screenplay was written by Jay Dratler Gina Kaus and Harry Segall. The music score is by Werner R. Heymann.,5
Leptoctenista, Leptoctenista is a genus of moths of the Noctuidae family.,5
Merrill Douglas, Merrill George Douglas (born March 15 1936 in Salt Lake City Utah) was an American football running back in the National Football League for the Chicago Bears the Dallas Cowboys and the Philadelphia Eagles. He played college football at the University of Utah.,5
Olisthops cyanomelas, Olisthops cyanomelas the Herring cale is a species of weed whiting endemic to Australia where it is found along the southern and south eastern coast. It inhabits the surf zone at depths of from 1 to 15 metres (3.3 to 49.2 ft) in rocky areas with plentiful growth of brown algae. This species grows to a length of 35 centimetres (14 in) SL. It is also found in the aquarium trade. This species is the only known member of its genus.,5
Gross Spannort, The Gross Spannort is a mountain of the Urner Alps located between Engelberg and Erstfeld in Central Switzerland. It is located within the canton of Uri although its summit lies on the watershed between the Engelberger Aa and the main Reuss valley. The Gross Spannort is almost entirely surrounded by glaciers the largest being the Glatt Finn. South-west of the Gross Spannort is the Chli Spannort (little Spannort).,5
Osowiec Łódź Voivodeship, Osowiec [ɔˈsɔvjɛt͡s] is a village in the administrative district of Gmina Pęczniew within Poddębice County Łódź Voivodeship in central Poland. It lies approximately 5 kilometres (3 mi) south-east of Pęczniew 21 km (13 mi) south-west of Poddębice and 49 km (30 mi) west of the regional capital Łódź.,5
UNLABELED - The Demos, UNLABELED - The Demos is an EP by the American singer/songwriter Leah Andreone released in 2006 (see 2006 in music) and includes a cover of Beyoncé's song Deja Vu.,5
The Scarlet Brotherhood, The Scarlet Brotherhood is a regional sourcebook for the Greyhawk campaign setting for the Dungeons & Dragons fantasy role-playing game.,5
Barry Quinn, Barry Scott Quinn (born 9 May 1979 in Dublin Ireland) is an Irish footballer currently playing for Brackley Town. His position is defender.Quinn was signed up by Coventry City in August 1996 as a trainee from Manortown United. He went on to appear seventy-four times for the club. In the 2004 January transfer window he was loaned out to Rushden & Diamonds who at the time were playing in League One. After appearing four times for Rushden Quinn returned to Coventry where he was released.,5
Tari Tari, Tari Tari is a 13-episode 2012 Japanese anime television series produced by P.A. Works and directed by Masakazu Hashimoto. The series aired in Japan between July 1 and September 23 2012 on TV Kanagawa and was also simulcast by Crunchyroll. The series is licensed in North America by Sentai Filmworks. A manga adaptation illustrated by Tomiyaki Kagisora was serialized in Square Enix's Gangan Joker in 2012.,5
Esino, The Esino is a river of c. 85 km in the Marche central Italy. Its name could derive from the Latina Aesis the ancient city of Iesi (or vice versa).,5
Willis' Cave, Willis' Cave is a cave in the British Overseas Territory of Gibraltar.,5
New London Public Library, The New London Public Library is a historic library located at 63 Huntington Street at the corner of State Street in New London Connecticut. The library which was given to the city by Henry Philomen Haven was constructed in 1889-92 and was designed by Shepley Rutan and Coolidge in the Richardsonian Romanesque style; George Warren Cole was the project supervisor.The building was added to the National Register of Historic Places in 1970.,5
Alive & Amplified, Alive & Amplified is The Mooney Suzuki's third studio album and their second under Columbia Records. Released on August 24 2004 it came two years after their third album Electric Sweat. It was recorded in various locations including Paramount Studios Ameraycan Studios and Decoy Studios all located in Los Angeles California.,5
Joseph Hodkinson, Joseph Hodkinson (1888 – 18 June 1954) was an English international footballer who played as an outside left.,5
Betts-Longworth Historic District, The Betts-Longworth Historic District is located just northwest of downtown Cincinnati Ohio. The district consists of a ten-block sub-neighborhood of the historic West End of Cincinnati that contains Federal Italianate and Queen Anne architecture. The Betts House located at 416 Clark Street was built in 1804 and is the oldest brick house in Ohio.,5
Bristol Buckmaster, The Bristol Buckmaster was an advanced British training aircraft operated by the Royal Air Force during the 1950s.,5
Chinese celery, Chinese celery (Apium graveolens var. secalinum) is a variety of celery cultivated in East Asian countries for its edible flavorful stalks and leaves. The stems are thinner than those of regular celery and curved into round hollow stalks. Also unlike with regular celery the leaves are used as much as the stalks.,5
Sara Nakayama, Sara Nakayama (中山 さら Nakayama Sara born January 29 1974 in Saitama) is a Japanese voice actress who works for Aoni Production. She was previously credited as Manami Nakayama (中山 真奈美 Nakayama Manami).,5
Poogi Nagt, Poogi Nagt (Persian: پوگی ناگت ‎) is a village in Hormak Rural District in the Mirjaveh of Zahedan County Sistan and Baluchestan Province Iran. At the 2006 census its population was 285 in 53 families.,5
Rohm and Haas Corporate Headquarters, The Rohm and Haas Corporate Headquarters in Philadelphia Pennsylvania United States was built as the headquarters for the former chemical manufacturing company Rohm and Haas. Completed in 1964 the building was the first private investment for the urban renewal of the Independence Mall area. Only two blocks from Independence Hall the building designed by Pietro Belluschi and George M. Ewing Co. was lauded for its respect to the nearby park and historical buildings.,5
Konuklu Aydın, Konuklu is a village in the District of Aydın Aydın Province Turkey. As of 2010 it had a population of 784 people.,5
Monsoon Multimedia, Monsoon Multimedia is a company that manufactures develops and sells video streaming and place-shifting devices that allow consumers to view and control live television on PCs connected to a local (home) network or from remotely from a broadband-connected PC or mobile phone.The devices enable streaming and recording of video content from video sources including live TV DVD players video game consoles and TiVo to multiple PCs wirelessly.,5
Lebruniodendron, Lebruniodendron is a genus of flowering plants in the legume family Fabaceae. It belongs to the sub family Caesalpinioideae.,5
Ursula (crater), Ursula is a large crater on Uranus's moon Titania. It is about 135 km across and is cut by Belmont Chasma. It is named after attendant on Hero in William Shakespeare's comedy Much Ado About Nothing.Ursula has a central pit with diameter of about 20 km. It is probably one of the youngest large impact craters on Titania. The crater is surrounded by smooth plains which have the lowest impact crater density of all geological units on the moon although they are cut by Belmont Chasma.,5
