Direct probe of spectral inhomogeneity reveals synthetic tunability of single-nanocrystal spectral linewidths.,"The spectral linewidth of an ensemble of fluorescent emitters is dictated by the combination of single-emitter linewidths and sample inhomogeneity. For semiconductor nanocrystals, efforts to tune ensemble linewidths for optical applications have focused primarily on eliminating sample inhomogeneities, because conventional single-molecule methods cannot reliably build accurate ensemble-level statistics for single-particle linewidths. Photon-correlation Fourier spectroscopy in solution (S-PCFS) offers a unique approach to investigating single-nanocrystal spectra with large sample statistics and high signal-to-noise ratios, without user selection bias and at fast timescales. With S-PCFS, we directly and quantitatively deconstruct the ensemble linewidth into contributions from the average single-particle linewidth and from sample inhomogeneity. We demonstrate that single-particle linewidths vary significantly from batch to batch and can be synthetically controlled. These findings delineate the synthetic challenges facing underdeveloped nanomaterials such as InP and InAs core-shell particles and introduce new avenues for the synthetic optimization of fluorescent nanoparticles.",chemistry
A robustness screen for the rapid assessment of chemical reactions.,"In contrast to the rapidity with which scientific information is published, the application of new knowledge often remains slow, and we believe this to be particularly true of newly developed synthetic organic chemistry methodology. Consequently, methods to assess and identify robust chemical reactions are desirable, and would directly facilitate the application of newly reported synthetic methodology to complex synthetic problems. Here, we describe a simple process for assessing the likely scope and limitations of a chemical reaction beyond the idealized reaction conditions initially reported. Using simple methods and common analytical techniques we demonstrate a rapid assessment of an established chemical reaction, and also propose a simplified analysis that may be reported alongside new synthetic methodology.",chemistry
"On the nature and origin of dicationic, charge-separated species formed in liquid water on X-ray irradiation.","To understand the yield and patterns of damage in aqueous condensed matter, including biological systems, it is essential to identify the initial products subsequent to the interaction of high-energy radiation with liquid water. Until now, the observation of several fast reactions induced by energetic particles in water was not possible on their characteristic timescales. Therefore, some of the reaction intermediates involved, particularly those that require nuclear motion, were not considered when describing radiation chemistry. Here, through a combined experimental and theoretical study, we elucidate the ultrafast proton dynamics in the first few femtoseconds after X-ray core-level ionization of liquid water. We show through isotope analysis of the Auger spectra that proton-transfer dynamics occur on the same timescale as electron autoionization. Proton transfer leads to the formation of a Zundel-type intermediate [HO*...H...H2O](+), which further ionizes to form a so-far unnoticed type of dicationic charge-separated species with high internal energy. We call the process proton-transfer mediated charge separation.",chemistry
Sustained gastrointestinal activity of dendronized polymer-enzyme conjugates.,"Methods to stabilize and retain enzyme activity in the gastrointestinal tract are investigated rarely because of the difficulty of protecting proteins from an environment that has evolved to promote their digestion. Preventing the degradation of enzymes under these conditions, however, is critical for the development of new protein-based oral therapies. Here we show that covalent conjugation to polymers can stabilize orally administered therapeutic enzymes at different locations in the gastrointestinal tract. Architecturally and functionally diverse polymers are used to protect enzymes sterically from inactivation and to promote interactions with mucin on the stomach wall. Using this approach the in vivo activity of enzymes can be sustained for several hours in the stomach and/or in the small intestine. These findings provide new insight and a firm basis for the development of new therapeutic and imaging strategies based on orally administered proteins using a simple and accessible technology.",chemistry
Magnetic blocking in a linear iron(I) complex.,"Single-molecule magnets that contain one spin centre may represent the smallest possible unit for spin-based computational devices. Such applications, however, require the realization of molecules with a substantial energy barrier for spin inversion, achieved through a large axial magnetic anisotropy. Recently, significant progress has been made in this regard by using lanthanide centres such as terbium(III) and dysprosium(III), whose anisotropy can lead to extremely high relaxation barriers. We contend that similar effects should be achievable with transition metals by maintaining a low coordination number to restrict the magnitude of the d-orbital ligand-field splitting energy (which tends to hinder the development of large anisotropies). Herein we report the first two-coordinate complex of iron(I), [Fe(C(SiMe3)3)2](-), for which alternating current magnetic susceptibility measurements reveal slow magnetic relaxation below 29 K in a zero applied direct-current field. This S = complex exhibits an effective spin-reversal barrier of Ueff = 226(4) cm(-1), the largest yet observed for a single-molecule magnet based on a transition metal, and displays magnetic blocking below 4.5 K.",chemistry
Initiation of carbon nanotube growth by well-defined carbon nanorings.,"Carbon nanotubes (CNTs), tubular molecular entities that consist of sp(2)-hybridized carbon atoms, are currently produced as mixtures that contain tubes of various diameters and different sidewall structures. The electronic and optical properties of CNTs are determined by their diameters and sidewall structures and so a controlled synthesis of uniform-diameter, single-chirality CNTs-a significant chemical challenge-would provide access to pure samples with predictable properties. Here we report a rational bottom-up approach to synthesize structurally uniform CNTs using carbon nanorings (cycloparaphenylenes) as templates and ethanol as the carbon source. The average diameter of the CNTs formed is close to that of the carbon nanorings used, which supports the operation of a 'growth-from-template' mechanism in CNT formation. This bottom-up organic chemistry approach is intrinsically different from other conventional approaches to making CNTs and, if it can be optimized sufficiently, offers a route to the programmable synthesis of structurally uniform CNTs.",chemistry
Studying the role of protein dynamics in an SN2 enzyme reaction using free-energy surfaces and solvent coordinates.,"Conformational changes are known to be able to drive an enzyme through its catalytic cycle, allowing, for example, substrate binding or product release. However, the influence of protein motions on the chemical step is a controversial issue. One proposal is that the simple equilibrium fluctuations incorporated into transition-state theory are insufficient to account for the catalytic effect of enzymes and that protein motions should be treated dynamically. Here, we propose the use of free-energy surfaces, obtained as a function of both a chemical coordinate and an environmental coordinate, as an efficient way to elucidate the role of protein structure and motions during the reaction. We show that the structure of the protein provides an adequate environment for the progress of the reaction, although a certain degree of flexibility is needed to attain the full catalytic effect. However, these motions do not introduce significant dynamical corrections to the rate constant and can be described as equilibrium fluctuations.",chemistry
Recent developments in the homogeneous reduction of dinitrogen by molybdenum and iron.,"The reduction of gaseous nitrogen is a challenge for industrial, biological and synthetic chemists. Major goals include understanding the formation of ammonia for agriculture, and forming N-C and N-Si bonds for the synthesis of fine chemicals. The iron-molybdenum active site of the enzyme nitrogenase has inspired chemists to explore iron and molybdenum complexes in transformations related to N2 reduction. This area of research has gained significant momentum, and the past two years have witnessed a number of significant advances in synthetic Fe-N2 and Mo-N2 chemistry. Furthermore, the identities of all atoms in the iron-molybdenum cofactor of nitrogenase have finally been elucidated, and the discovery of a carbide has generated new questions and targets for coordination chemists. This Perspective summarizes the recent work on iron and molydenum complexes, and highlights the opportunities for continued research.",chemistry
Heterogenized cobalt oxide catalysts for nitroarene reduction by pyrolysis of molecularly defined complexes.,"Molecularly well-defined homogeneous catalysts are known for a wide variety of chemical transformations. The effect of small changes in molecular structure can be studied in detail and used to optimize many processes. However, many industrial processes require heterogeneous catalysts because of their stability, ease of separation and recyclability, but these are more difficult to control on a molecular level. Here, we describe the conversion of homogeneous cobalt complexes into heterogeneous cobalt oxide catalysts via immobilization and pyrolysis on activated carbon. The catalysts thus produced are useful for the industrially important reduction of nitroarenes to anilines. The ligand indirectly controls the selectivity and activity of the recyclable catalyst and catalyst optimization can be performed at the level of the solution-phase precursor before conversion into the active heterogeneous catalyst.",chemistry
Electrostatically gated membrane permeability in inorganic protocells.,"Although several strategies are now available to produce functional microcompartments analogous to primitive cell-like structures, little progress has been made in generating protocell constructs with self-controlled membrane permeability. Here we describe the preparation of water-dispersible colloidosomes based on silica nanoparticles and delineated by a continuous semipermeable inorganic membrane capable of self-activated, electrostatically gated permeability. We use crosslinking and covalent grafting of a pH-responsive copolymer to generate an ultrathin elastic membrane that exhibits selective release and uptake of small molecules. This behaviour, which depends on the charge of the copolymer coronal layer, serves to trigger enzymatic dephosphorylation reactions specifically within the protocell aqueous interior. This system represents a step towards the design and construction of alternative types of artificial chemical cells and protocell models based on spontaneous processes of inorganic self-organization.",chemistry
RNA with iron(II) as a cofactor catalyses electron transfer.,"Mg(2+) is essential for RNA folding and catalysis. However, for the first 1.5 billion years of life on Earth RNA inhabited an anoxic Earth with abundant and benign Fe(2+). We hypothesize that Fe(2+) was an RNA cofactor when iron was abundant, and was substantially replaced by Mg(2+) during a period known as the 'great oxidation', brought on by photosynthesis. Here, we demonstrate that reversing this putative metal substitution in an anoxic environment, by removing Mg(2+) and replacing it with Fe(2+), expands the catalytic repertoire of RNA. Fe(2+) can confer on some RNAs a previously uncharacterized ability to catalyse single-electron transfer. We propose that RNA function, in analogy with protein function, can be understood fully only in the context of association with a range of possible metals. The catalysis of electron transfer, requisite for metabolic activity, may have been attenuated in RNA by photosynthesis and the rise of O2.",chemistry
The use of elemental sulfur as an alternative feedstock for polymeric materials.,"An excess of elemental sulfur is generated annually from hydrodesulfurization in petroleum refining processes; however, it has a limited number of uses, of which one example is the production of sulfuric acid. Despite this excess, the development of synthetic and processing methods to convert elemental sulfur into useful chemical substances has not been investigated widely. Here we report a facile method (termed 'inverse vulcanization') to prepare chemically stable and processable polymeric materials through the direct copolymerization of elemental sulfur with vinylic monomers. This methodology enabled the modification of sulfur into processable copolymer forms with tunable thermomechanical properties, which leads to well-defined sulfur-rich micropatterned films created by imprint lithography. We also demonstrate that these copolymers exhibit comparable electrochemical properties to elemental sulfur and could serve as the active material in Li-S batteries, exhibiting high specific capacity (823 mA h g(-1) at 100 cycles) and enhanced capacity retention.",chemistry
Simultaneous structure-activity studies and arming of natural products by C-H amination reveal cellular targets of eupalmerin acetate.,"Natural products have a venerable history of, and enduring potential for the discovery of useful biological activity. To fully exploit this, the development of chemical methodology that can functionalize unique sites within these complex structures is highly desirable. Here, we describe the use of rhodium(II)-catalysed C-H amination reactions developed by Du Bois to carry out simultaneous structure-activity relationship studies and arming (alkynylation) of natural products at 'unfunctionalized' positions. Allylic and benzylic C-H bonds in the natural products undergo amination while olefins undergo aziridination, and tertiary amine-containing natural products are converted to amidines by a C-H amination-oxidation sequence or to hydrazine sulfamate zwitterions by an unusual N-amination. The alkynylated derivatives are ready for conversion into cellular probes that can be used for mechanism-of-action studies. Chemo- and site-selectivity was studied with a diverse library of natural products. For one of these-the marine-derived anticancer diterpene, eupalmerin acetate-quantitative proteome profiling led to the identification of several protein targets in HL-60 cells, suggesting a polypharmacological mode of action.",chemistry
Probing the biophysical interplay between a viral genome and its capsid.,"The interaction between a viral capsid and its genome governs crucial steps in the life cycle of a virus, such as assembly and genome uncoating. Tuning cargo-capsid interactions is also essential for successful design and cargo delivery in engineered viral systems. Here we investigate the interplay between cargo and capsid for the picorna-like Triatoma virus using a combined native mass spectrometry and atomic force microscopy approach. We propose a topology and assembly model in which heterotrimeric pentons that consist of five copies of structural proteins VP1, VP2 and VP3 are the free principal units of assembly. The interpenton contacts are established primarily by VP2. The dual role of the genome is first to stabilize the densely packed virion and, second, on an increase in pH to trigger uncoating by relaxing the stabilizing interactions with the capsid. Uncoating occurs through a labile intermediate state of the virion that reversibly disassembles into pentons with the concomitant release of protein VP4.",chemistry
Competition between model protocells driven by an encapsulated catalyst.,"The advent of Darwinian evolution required the emergence of molecular mechanisms for the heritable variation of fitness. One model for such a system involves competing protocell populations, each consisting of a replicating genetic polymer within a replicating vesicle. In this model, each genetic polymer imparts a selective advantage to its protocell by, for example, coding for a catalyst that generates a useful metabolite. Here, we report a partial model of such nascent evolutionary traits in a system that consists of fatty-acid vesicles containing a dipeptide catalyst, which catalyses the formation of a second dipeptide. The newly formed dipeptide binds to vesicle membranes, which imparts enhanced affinity for fatty acids and thus promotes vesicle growth. The catalysed dipeptide synthesis proceeds with higher efficiency in vesicles than in free solution, which further enhances fitness. Our observations suggest that, in a replicating protocell with an RNA genome, ribozyme-catalysed peptide synthesis might have been sufficient to initiate Darwinian evolution.",chemistry
Charging a Li-O(2) battery using a redox mediator.,"The non-aqueous Li-air (O2) battery is receiving intense interest because its theoretical specific energy exceeds that of Li-ion batteries. Recharging the Li-O2 battery depends on oxidizing solid lithium peroxide (Li2O2), which is formed on discharge within the porous cathode. However, transporting charge between Li2O2 particles and the solid electrode surface is at best very difficult and leads to voltage polarization on charging, even at modest rates. This is a significant problem facing the non-aqueous Li-O2 battery. Here we show that incorporation of a redox mediator, tetrathiafulvalene (TTF), enables recharging at rates that are impossible for the cell in the absence of the mediator. On charging, TTF is oxidized to TTF(+) at the cathode surface; TTF(+) in turn oxidizes the solid Li2O2, which results in the regeneration of TTF. The mediator acts as an electron-hole transfer agent that permits efficient oxidation of solid Li2O2. The cell with the mediator demonstrated 100 charge/discharge cycles.",chemistry
Isolation and characterization of a uranium(VI)-nitride triple bond.,"The nature and extent of covalency in uranium bonding is still unclear compared with that of transition metals, and there is great interest in studying uranium-ligand multiple bonds. Although U=O and U=NR double bonds (where R is an alkyl group) are well-known analogues to transition-metal oxo and imido complexes, the uranium(VI)-nitride triple bond has long remained a synthetic target in actinide chemistry. Here, we report the preparation of a uranium(VI)-nitride triple bond. We highlight the importance of (1) ancillary ligand design, (2) employing mild redox reactions instead of harsh photochemical methods that decompose transiently formed uranium(VI) nitrides, (3) an electrostatically stabilizing sodium ion during nitride installation, (4) selecting the right sodium sequestering reagent, (5) inner versus outer sphere oxidation and (6) stability with respect to the uranium oxidation state. Computational analyses suggest covalent contributions to U identical withN triple bonds that are surprisingly comparable to those of their group 6 transition-metal nitride counterparts.",chemistry
Switching radical stability by pH-induced orbital conversion.,"In most radicals the singly occupied molecular orbital (SOMO) is the highest-energy occupied molecular orbital (HOMO); however, in a small number of reported compounds this is not the case. In the present work we expand significantly the scope of this phenomenon, known as SOMO-HOMO energy-level conversion, by showing that it occurs in virtually any distonic radical anion that contains a sufficiently stabilized radical (aminoxyl, peroxyl, aminyl) non-pi-conjugated with a negative charge (carboxylate, phosphate, sulfate). Moreover, regular orbital order is restored on protonation of the anionic fragment, and hence the orbital configuration can be switched by pH. Most importantly, our theoretical and experimental results reveal a dramatically higher radical stability and proton acidity of such distonic radical anions. Changing radical stability by 3-4 orders of magnitude using pH-induced orbital conversion opens a variety of attractive industrial applications, including pH-switchable nitroxide-mediated polymerization, and it might be exploited in nature.",chemistry
Competition of shape and interaction patchiness for self-assembling nanoplates.,"Progress in nanocrystal synthesis and self-assembly enables the formation of highly ordered superlattices. Recent studies focused on spherical particles with tunable attraction and polyhedral particles with anisotropic shape, and excluded volume repulsion, but the effects of shape on particle interaction are only starting to be exploited. Here we present a joint experimental-computational multiscale investigation of a class of highly faceted planar lanthanide fluoride nanocrystals (nanoplates, nanoplatelets). The nanoplates self-assemble into long-range ordered tilings at the liquid-air interface formed by a hexane wetting layer. Using Monte Carlo simulation, we demonstrate that their assembly can be understood from maximization of packing density only in a first approximation. Explaining the full phase behaviour requires an understanding of nanoplate-edge interactions, which originate from the atomic structure, as confirmed by density functional theory calculations. Despite the apparent simplicity in particle geometry, the combination of shape-induced entropic and edge-specific energetic effects directs the formation and stabilization of unconventional long-range ordered assemblies not attainable otherwise.",chemistry
Rationally synthesized two-dimensional polymers.,"Synthetic polymers exhibit diverse and useful properties and influence most aspects of modern life. Many polymerization methods provide linear or branched macromolecules, frequently with outstanding functional-group tolerance and molecular weight control. In contrast, extending polymerization strategies to two-dimensional periodic structures is in its infancy, and successful examples have emerged only recently through molecular framework, surface science and crystal engineering approaches. In this Review, we describe successful 2D polymerization strategies, as well as seminal research that inspired their development. These methods include the synthesis of 2D covalent organic frameworks as layered crystals and thin films, surface-mediated polymerization of polyfunctional monomers, and solid-state topochemical polymerizations. Early application targets of 2D polymers include gas separation and storage, optoelectronic devices and membranes, each of which might benefit from predictable long-range molecular organization inherent to this macromolecular architecture.",chemistry
Catalytic control over supramolecular gel formation.,"Low-molecular-weight gels show great potential for application in fields ranging from the petrochemical industry to healthcare and tissue engineering. These supramolecular gels are often metastable materials, which implies that their properties are, at least partially, kinetically controlled. Here we show how the mechanical properties and structure of these materials can be controlled directly by catalytic action. We show how in situ catalysis of the formation of gelator molecules can be used to accelerate the formation of supramolecular hydrogels, which drastically enhances their resulting mechanical properties. Using acid or nucleophilic aniline catalysis, it is possible to make supramolecular hydrogels with tunable gel-strength in a matter of minutes, under ambient conditions, starting from simple soluble building blocks. By changing the rate of formation of the gelator molecules using a catalyst, the overall rate of gelation and the resulting gel morphology are affected, which provides access to metastable gel states with improved mechanical strength and appearance despite an identical gelator composition.",chemistry
The hydrodeoxygenation of bioderived furans into alkanes.,"The conversion of biomass into fuels and chemical feedstocks is one part of a drive to reduce the world's dependence on crude oil. For transportation fuels in particular, wholesale replacement of a fuel is logistically problematic, not least because of the infrastructure that is already in place. Here, we describe the catalytic defunctionalization of a series of biomass-derived molecules to provide linear alkanes suitable for use as transportation fuels. These biomass-derived molecules contain a variety of functional groups, including olefins, furan rings and carbonyl groups. We describe the removal of these in either a stepwise process or a one-pot process using common reagents and catalysts under mild reaction conditions to provide n-alkanes in good yields and with high selectivities. Our general synthetic approach is applicable to a range of precursors with different carbon content (chain length). This allows the selective generation of linear alkanes with carbon chain lengths between eight and sixteen carbons.",chemistry
Label-assisted mass spectrometry for the acceleration of reaction discovery and optimization.,"The identification of new reactions expands our knowledge of chemical reactivity and enables new synthetic applications. Accelerating the pace of this discovery process remains challenging. We describe a highly effective and simple platform for screening a large number of potential chemical reactions in order to discover and optimize previously unknown catalytic transformations, thereby revealing new chemical reactivity. Our strategy is based on labelling one of the reactants with a polyaromatic chemical tag, which selectively undergoes a photoionization/desorption process upon laser irradiation, without the assistance of an external matrix, and enables rapid mass spectrometric detection of any products originating from such labelled reactants in complex reaction mixtures without any chromatographic separation. This method was successfully used for high-throughput discovery and subsequent optimization of two previously unknown benzannulation reactions.",chemistry
The essential role of charge-shift bonding in hypervalent prototype XeF(2).,"Hypervalency in XeF(2) and isoelectronic complexes is generally understood in terms of the Rundle-Pimentel model (which invokes a three-centre/four-electron molecular system) or its valence bond version as proposed by Coulson, which replaced the old expanded octet model of Pauling. However, the Rundle-Pimentel model is not always successful in describing such complexes and has been shown to be oversimplified. Here using ab initio valence bond theory coupled to quantum Monte Carlo methods, we show that the Rundle-Pimentel model is insufficient by itself in accounting for the great stability of XeF(2), and that charge-shift bonding, wherein the large covalent-ionic interaction energy has the dominant role, is a major stabilizing factor. The energetic contribution of the old expanded octet model is also quantified and shown to be marginal. Generalizing to isoelectronic systems such as ClF(3), SF(4), PCl(5) and others, it is suggested that charge-shift bonding is necessary, in association with the Rundle-Pimentel model, for hypervalent analogues of XeF(2) to be strongly bonded.",chemistry
Enantioselective synthesis of tatanans A-C and reinvestigation of their glucokinase-activating properties.,"The tatanans are members of a novel class of complex sesquilignan natural products recently isolated from the rhizomes of Acorus tatarinowii Schott plants. Tatanans A, B and C have previously been reported to have potent glucokinase-activating properties that exceed the in vitro activity of known synthetic antidiabetic agents. Here, using a series of sequential [3,3]-sigmatropic rearrangements, we report the total synthesis of tatanan A in 13 steps and 13% overall yield. We also complete a concise enantioselective total synthesis of more complex, atropisomeric tatanans B and C via a distinct convergent strategy based on a palladium-catalysed diastereotopic aromatic group differentiation (12 steps, 4% and 8% overall yield, respectively). A plausible biosynthetic relationship between acyclic tatanan A and spirocyclic tatanans B and C is proposed and probed experimentally. With sufficient quantities of the natural products in hand, we undertake a detailed functional characterization of the biological activities of tatanans A-C. Contrary to previous reports, our assays utilizing pure recombinant human enzyme demonstrate that tatanans do not function as allosteric activators of glucokinase.",chemistry
Decoupling hydrogen and oxygen evolution during electrolytic water splitting using an electron-coupled-proton buffer.,"Hydrogen is essential to several key industrial processes and could play a major role as an energy carrier in a future 'hydrogen economy'. Although the majority of the world's hydrogen supply currently comes from the reformation of fossil fuels, its generation from water using renewables-generated power could provide a hydrogen source without increasing atmospheric CO(2) levels. Conventional water electrolysis produces H(2) and O(2) simultaneously, such that these gases must be generated in separate spaces to prevent their mixing. Herein, using the polyoxometalate H(3)PMo(1)(2)O(4)(0), we introduce the concept of the electron-coupled-proton buffer (ECPB), whereby O(2) and H(2) can be produced at separate times during water electrolysis. This could have advantages in preventing gas mixing in the headspaces of high-pressure electrolysis cells, with implications for safety and electrolyser degradation. Furthermore, we demonstrate that temporally separated O(2) and H(2) production allows greater flexibility regarding the membranes and electrodes that can be used in water-splitting cells.",chemistry
Single-nanoparticle phase transitions visualized by four-dimensional electron microscopy.,"The advancement of techniques that can probe the behaviour of individual nanoscopic objects is of paramount importance in various disciplines, including photonics and electronics. As it provides images with a spatiotemporal resolution, four-dimensional electron microscopy, in principle, should enable the visualization of single-nanoparticle structural dynamics in real and reciprocal space. Here, we demonstrate the selectivity and sensitivity of the technique by visualizing the spin crossover dynamics of single, isolated metal-organic framework nanocrystals. By introducing a small aperture in the microscope, it was possible to follow the phase transition and the associated structural dynamics within a single particle. Its behaviour was observed to be distinct from that imaged by averaging over ensembles of heterogeneous nanoparticles. The approach reported here has potential applications in other nanosystems and those that undergo (bio)chemical transformations.",chemistry
Functional RNAs exhibit tolerance for non-heritable 2'-5' versus 3'-5' backbone heterogeneity.,"A plausible process for non-enzymatic RNA replication would greatly simplify models of the transition from prebiotic chemistry to simple biology. However, all known conditions for the chemical copying of an RNA template result in the synthesis of a complementary strand that contains a mixture of 2'-5' and 3'-5' linkages, rather than the selective synthesis of only 3'-5' linkages as found in contemporary RNA. Here we show that such backbone heterogeneity is compatible with RNA folding into defined three-dimensional structures that retain molecular recognition and catalytic properties and, therefore, would not prevent the evolution of functional RNAs such as ribozymes. Moreover, the same backbone heterogeneity lowers the melting temperature of RNA duplexes that would otherwise be too stable for thermal strand separation. By allowing copied strands to dissociate, this heterogeneity may have been one of the essential features that allowed RNA to emerge as the first biopolymer.",chemistry
Prebiotically plausible oligoribonucleotide ligation facilitated by chemoselective acetylation.,"The recent synthesis of pyrimidine ribonucleoside-2',3'-cyclic phosphates under prebiotically plausible conditions has strengthened the case for the involvement of ribonucleic acid (RNA) at an early stage in the origin of life. However, a prebiotic conversion of these weakly activated monomers, and their purine counterparts, to the 3',5'-linked RNA polymers of extant biochemistry has been lacking (previous attempts led only to short oligomers with mixed linkages). Here we show that the 2'-hydroxyl group of oligoribonucleotide-3'-phosphates can be chemoselectively acetylated in water under prebiotically credible conditions, which allows rapid and efficient template-directed ligation. The 2'-O-acetyl group at the ligation junction of the product RNA strand can be removed under conditions that leave the internucleotide bonds intact. Remarkably, acetylation of mixed oligomers that possess either 2'- or 3'-terminal phosphates is selective for the 2'-hydroxyl group of the latter. This newly discovered chemistry thus suggests a prebiotic route from ribonucleoside-2',3'-cyclic phosphates to predominantly 3',5'-linked RNA via partially 2'-O-acetylated RNA.",chemistry
Chemistry inside molecular containers in the gas phase.,"Inner-phase chemical reactions of guest molecules encapsulated in a macromolecular cavity give fundamental insight into the relative stabilization of transition states by the surrounding walls of the host, thereby modelling the situation of substrates in enzymatic binding pockets. Although in solution several examples of inner-phase reactions are known, the use of cucurbiturils as macrocyclic hosts and bicyclic azoalkanes as guests has now enabled a systematic mass spectrometric investigation of inner-phase reactions in the gas phase, where typically the supply of thermal energy results in dissociation of the supramolecular host-guest assembly. The results reveal a sensitive interplay in which attractive and repulsive van der Waals interactions between the differently sized hosts and guests need to be balanced with a constrictive binding to allow thermally activated chemical reactions to compete with dissociation. The results are important for the understanding of supramolecular reactivity and have implications for catalysis.",chemistry
C-H bond activation enables the rapid construction and late-stage diversification of functional molecules.,"The beginning of the twenty-first century has witnessed significant advances in the field of C-H bond activation, and this transformation is now an established piece in the synthetic chemists' toolbox. This methodology has the potential to be used in many different areas of chemistry, for example it provides a perfect opportunity for the late-stage diversification of various kinds of organic scaffolds, ranging from relatively small molecules like drug candidates, to complex polydisperse organic compounds such as polymers. In this way, C-H activation approaches enable relatively straightforward access to a plethora of analogues or can help to streamline the lead-optimization phase. Furthermore, synthetic pathways for the construction of complex organic materials can now be designed that are more atom- and step-economical than previous methods and, in some cases, can be based on synthetic disconnections that are just not possible without C-H activation. This Perspective highlights the potential of metal-catalysed C-H bond activation reactions, which now extend beyond the field of traditional synthetic organic chemistry.",chemistry
A homogeneous transition metal complex for clean hydrogen production from methanol-water mixtures.,"The development of an efficient catalytic process that mimics the enzymatic function of alcohol dehydrogenase is critical for using biomass alcohols for both the production of H2 as a chemical energy carrier and fine chemicals under waste-free conditions. Dehydrogenation of alcohol-water mixtures into their corresponding acids with molecular hydrogen as the sole by-product from the reaction can be catalysed by a ruthenium complex with a chelating bis(olefin) diazadiene ligand. This complex, [K(dme)2][Ru(H)(trop2dad)], stores up to two equivalents of hydrogen intramolecularly, and catalyses the production of H2 from alcohols in the presence of water and a base under homogeneous conditions. The conversion of a MeOH-H2O mixture proceeds selectively to CO2/H2 gas formation under neutral conditions, thereby allowing the use of the entire hydrogen content (12% by weight). Isolation and characterization of the ruthenium complexes from these reactions suggested a mechanistic scenario in which the trop2dad ligand behaves as a chemically 'non-innocent' co-operative ligand.",chemistry
Highly ordered alignment of a vinyl polymer by host-guest cross-polymerization.,"Chain alignment can significantly influence the macroscopic properties of a polymeric material, but no general and versatile methodology has yet been reported to obtain highly ordered crystalline packing of polymer chains, with high stability. Here, we disclose a strategy that relies on 'ordered crosslinks' to produce polymeric materials that exhibit a crystalline arrangement. Divinyl crosslinkers (2,5-divinyl-terephthalate) were first embedded, as substitutional ligands, into the structure of a porous coordination polymer (PCP), [Cu(terephthalate)triethylenediamine0.5]n. A representative vinyl monomer, styrene, was subsequently polymerized inside the channels of the host PCP. The polystyrene chains that form within the PCP channels also crosslink with the divinyl species. This bridges together the polymer chains of adjacent channels and ensures that, on selective removal of the PCP, the polymer chains remain aligned. Indeed, the resulting material exhibits long-range order and is stable to thermal and solvent treatments, as demonstrated by X-ray powder diffraction and transmission electron microscopy.",chemistry
A multistep single-crystal-to-single-crystal bromodiacetylene dimerization.,"Packing constraints and precise placement of functional groups are the reason that organic molecules in the crystalline state often display unusual physical or chemical properties not observed in solution. Here we report a single-crystal-to-single-crystal dimerization of a bromodiacetylene that involves unusually large atom displacements as well as the cleavage and formation of several bonds. Density functional theory computations support a mechanism in which the dimerization is initiated by a [2 + 1] photocycloaddition favoured by the nature of carbon-carbon short contacts in the crystal structure. The reaction proceeded up to the theoretical degree of conversion without loss of crystallinity, and it was also performed on a preparative scale with good yield. Moreover, it represents the first synthetic pathway to (E)-1,2-dibromo-1,2-diethynylethenes, which could serve as synthetic intermediates for the preparation of molecular carbon scaffolds. Our findings both extend the scope of single-crystal-to-single-crystal reactions and highlight their potential as a synthetic tool for complex transformations.",chemistry
Ammonia formation by a thiolate-bridged diiron amide complex as a nitrogenase mimic.,"Although nitrogenase enzymes routinely convert molecular nitrogen into ammonia under ambient temperature and pressure, this reaction is currently carried out industrially using the Haber-Bosch process, which requires extreme temperatures and pressures to activate dinitrogen. Biological fixation occurs through dinitrogen and reduced NxHy species at multi-iron centres of compounds bearing sulfur ligands, but it is difficult to elucidate the mechanistic details and to obtain stable model intermediate complexes for further investigation. Metal-based synthetic models have been applied to reveal partial details, although most models involve a mononuclear system. Here, we report a diiron complex bridged by a bidentate thiolate ligand that can accommodate HN=NH. Following reductions and protonations, HN=NH is converted to NH3 through pivotal intermediate complexes bridged by N2H3(-) and NH2(-) species. Notably, the final ammonia release was effected with water as the proton source. Density functional theory calculations were carried out, and a pathway of biological nitrogen fixation is proposed.",chemistry
"Product-state-resolved dynamics of the elementary reaction of atomic oxygen with molecular hydrogen, O((3)P) + D(2) --> OD(X(2)Pi) + D.","Elementary three-atom systems provide stringent tests of the accuracy of ab initio theory. One such important reaction, O((3)P) + H2 --> OH(X(2)Pi) + H, has eluded detailed experimental study because of its high activation barrier. In this reaction, both the ground-state reactant atom and product diatomic molecule have open-shell character, which introduces the intriguing complication of non-Born-Oppenheimer effects in both the entrance and the exit channels. These effects may be probed experimentally in both the fine-structure and the Lambda-doublet splittings of the OH product. We have used laser-induced fluorescence to measure OD internal product-state distributions from the analogous reaction of O((3)P) with D2, enabled by a unique high-energy O((3)P) source. We find that the OD (nu' = 0) product is rotationally highly excited, in excellent agreement with earlier theoretical predictions. However, the distributions over the OD(X(2)Pi) fine-structure and Lambda-doublet states, diagnostic of electronic non-adiabaticity in the reaction, challenge the prevailing theoretical understanding.",chemistry
